1634722213.1891264915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634722213.2073287964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634722213.2273254395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634722213.2473423481,0,0,0,-1.0585465431213378906,-0.81183111667633056641,0.30517813563346862793,-0.9442061765403638729,-0.76327823900171032356,0.25667300313207475071,0,0,0,0,0,0,0,0,0
1634722213.2673311234,-1.0405372381210327148,-0.80319201946258544922,0.3271369636058807373,-1.0588790178298950195,-0.81140488386154174805,0.3051547706127166748,-0.94418543247073283275,-0.76329076121860695014,0.25665197958940944023,0,0,0,0,0,0,0,0,0
1634722213.287327528,-1.0405853986740112305,-0.80322504043579101562,0.32714107632637023926,-1.058673858642578125,-0.81181824207305908203,0.30571970343589782715,-0.94417039224545906695,-0.76335345723283842823,0.25666514470968343486,0,0,0,0,0,0,0,0,0
1634722213.3073477745,-1.0406374931335449219,-0.80325853824615478516,0.32714855670928955078,-1.0585510730743408203,-0.81214022636413574219,0.30612623691558837891,-0.9441848950681760444,-0.7633374191500795769,0.25665666389142033355,0,0,0,0,0,0,0,0,0
1634722213.3273248672,-1.040691375732421875,-0.80329400300979614258,0.32716131210327148438,-1.0588911771774291992,-0.81171357631683349609,0.30610245466232299805,-0.94417763566147028254,-0.76333043939324540794,0.25667258715607477182,0,0,0,0,0,0,0,0,0
1634722213.3473279476,-1.0407477617263793945,-0.80332952737808227539,0.32716456055641174316,-1.0587421655654907227,-0.81208497285842895508,0.30656602978706359863,-0.94413770286457876502,-0.76334953961996387939,0.2566560145846536467,0,0,0,0,0,0,0,0,0
1634722213.3673276901,-1.0408062934875488281,-0.80336284637451171875,0.32715892791748046875,-1.0586503744125366211,-0.81236588954925537109,0.30571734905242919922,-0.94419554792988824587,-0.76332619883936425609,0.2566772328435816819,0,0,0,0,0,0,0,0,0
1634722213.38732934,-1.0408654212951660156,-0.8033949732780456543,0.32716351747512817383,-1.0589982271194458008,-0.81194072961807250977,0.30568578839302062988,-0.9441930889373111313,-0.76331886051170594332,0.25663697437864313455,0,0,0,0,0,0,0,0,0
1634722213.4073281288,-1.0409177541732788086,-0.80344253778457641602,0.3271757662296295166,-1.0588734149932861328,-0.81227856874465942383,0.30630943179130554199,-0.94417071015160713987,-0.7632867767617382837,0.25663830119328939761,0,0,0,0,0,0,0,0,0
1634722213.4273269176,-1.0409691333770751953,-0.80348837375640869141,0.32717907428741455078,-1.0592262744903564453,-0.81185662746429443359,0.3062839508056640625,-0.9441926306075071329,-0.7632792853871834815,0.25668031838692267899,0,0,0,0,0,0,0,0,0
1634722213.4473309517,-1.0410200357437133789,-0.80353069305419921875,0.32718208432197570801,-1.0590713024139404297,-0.81224089860916137695,0.3056614995002746582,-0.94419070514123382143,-0.76335438092236840291,0.25670646655567336269,0,0,0,0,0,0,0,0,0
1634722213.4673492908,-1.0410714149475097656,-0.80357033014297485352,0.32719010114669799805,-1.0589725971221923828,-0.81253457069396972656,0.30608165264129638672,-0.94414508102617356045,-0.76337464846541047692,0.25666543077802589368,0,0,0,0,0,0,0,0,0
1634722213.4873275757,-1.0411267280578613281,-0.80360811948776245117,0.32720616459846496582,-1.0593274831771850586,-0.81211274862289428711,0.30605724453926086426,-0.94415411149765704479,-0.76330130731663758947,0.25660912419135523121,0,0,0,0,0,0,0,0,0
1634722213.507329464,-1.0411833524703979492,-0.8036492466926574707,0.32721710205078125,-1.0591781139373779297,-0.81245374679565429688,0.30542537569999694824,-0.94415893071902556866,-0.76336518753753102029,0.25666224064792475534,0,0,0,0,0,0,0,0,0
1634722213.5273320675,-1.0412383079528808594,-0.80369204282760620117,0.32722184062004089355,-1.0590987205505371094,-0.81272649765014648438,0.30594238638877868652,-0.94420829024491315096,-0.76333457973265728125,0.2566954126979769657,0,0,0,0,0,0,0,0,0
