1637155462.4084584713,0,0,0
1637155462.4284136295,0,0,0
1637155462.4484021664,0,0,0
1637155462.4684085846,0,0,0
1637155462.4884052277,0,0,0
1637155462.5083789825,0,0,0
1637155462.5283777714,0,0,0
1637155462.548404932,0,0,0
1637155462.5683910847,0,0,0
1637155462.588398695,0,0,0
1637155462.6084022522,0,0,0
1637155462.6284031868,0,0,0
1637155462.648370266,0,0,0
1637155462.6683957577,0,0,0
1637155462.6884269714,1.6095862388610839844,1.6250530481338500977,0.34867572784423828125
1637155462.708409071,1.609584808349609375,1.6250203847885131836,0.3486760556697845459
1637155462.7283806801,1.6095939874649047852,1.6249867677688598633,0.34867909550666809082
1637155462.748383522,1.6096043586730957031,1.6249593496322631836,0.34867677092552185059
1637155462.7683942318,1.6096109151840209961,1.6249338388442993164,0.34867027401924133301
1637155462.7883834839,1.6096078157424926758,1.6249107122421264648,0.34866544604301452637
1637155462.8083817959,1.6096128225326538086,1.6248857975006103516,0.34865811467170715332
1637155462.8283822536,1.6096103191375732422,1.6248633861541748047,0.34864538908004760742
1637155462.8483860493,1.6096132993698120117,1.6248447895050048828,0.34863018989562988281
1637155462.8683950901,1.6096123456954956055,1.6248226165771484375,0.34861367940902709961
1637155462.888384819,1.6096047163009643555,1.6247996091842651367,0.34859746694564819336
1637155462.9083840847,1.6096035242080688477,1.6247731447219848633,0.34857842326164245605
1637155462.9283943176,1.6095920801162719727,1.6247453689575195312,0.34855705499649047852
1637155462.9483964443,1.6095812320709228516,1.6247210502624511719,0.34853479266166687012
1637155462.9683880806,1.6095714569091796875,1.624697566032409668,0.34851548075675964355
1637155462.988417387,1.609559178352355957,1.6246727705001831055,0.34849309921264648438
1637155463.0084178448,1.6095534563064575195,1.6246473789215087891,0.34846869111061096191
1637155463.0283994675,1.6095392704010009766,1.6246216297149658203,0.34844177961349487305
1637155463.0483825207,1.6095249652862548828,1.6245920658111572266,0.34841307997703552246
1637155463.0683498383,1.6095163822174072266,1.6245616674423217773,0.34838125109672546387
1637155463.0884006023,1.6095007658004760742,1.624528050422668457,0.34834718704223632812
1637155463.108394146,1.6094841957092285156,1.6244925260543823242,0.34831228852272033691
1637155463.1285924911,1.6094740629196166992,1.6244589090347290039,0.34827545285224914551
1637155463.1483893394,1.6094642877578735352,1.62442779541015625,0.3482392728328704834
1637155463.1683781147,1.609454035758972168,1.624400019645690918,0.34820210933685302734
1637155463.1883869171,1.6094455718994140625,1.6243718862533569336,0.34816223382949829102
1637155463.2083830833,1.6094380617141723633,1.6243432760238647461,0.34812188148498535156
1637155463.2284255028,1.6094282865524291992,1.6243150234222412109,0.34808805584907531738
1637155463.2483768463,1.6094187498092651367,1.6242892742156982422,0.34805583953857421875
1637155463.2683973312,1.6094070672988891602,1.6242651939392089844,0.34801840782165527344
1637155463.2883901596,1.6093957424163818359,1.624239802360534668,0.34797802567481994629
1637155463.3083982468,1.6093887090682983398,1.6242183446884155273,0.3479385673999786377
1637155463.3284902573,1.609385371208190918,1.6241990327835083008,0.34789854288101196289
1637155463.3484759331,1.6093850135803222656,1.6241806745529174805,0.34785565733909606934
1637155463.3684365749,1.6093832254409790039,1.624159693717956543,0.34781289100646972656
