1634697534.6363120079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634697534.6542928219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634697534.6743080616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634697534.6942999363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634697534.7143058777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634697534.7342939377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634697534.7542886734,-1.377985835075378418,-0.51014173030853271484,0.32890376448631286621,0,0,0,-1.4474411055814113691,-0.67480368799557388648,0.25659777262308935963,0,0,0,0,0,0,0,0,0
1634697534.77430439,-1.3779048919677734375,-0.51017683744430541992,0.32889857888221740723,-1.3970711231231689453,-0.51822662353515625,0.29234108328819274902,-1.4474330330797227084,-0.67480382306708064366,0.25656425321344844548,0,0,0,0,0,0,0,0,0
1634697534.7942900658,-1.3778252601623535156,-0.51021254062652587891,0.32889676094055175781,-1.3968768119812011719,-0.51836389303207397461,0.29233640432357788086,-1.447417129150665227,-0.67475553213189187751,0.25647168041113138637,0,0,0,0,0,0,0,0,0
1634697534.8143036366,-1.3777464628219604492,-0.51024687290191650391,0.32889702916145324707,-1.3970038890838623047,-0.51820516586303710938,0.2922541499137878418,-1.4474684275034019887,-0.67474293779633198742,0.25653706972997919467,0,0,0,0,0,0,0,0,0
1634697534.8343095779,-1.3776687383651733398,-0.51027786731719970703,0.32889434695243835449,-1.3967591524124145508,-0.5183779597282409668,0.29230412840843200684,-1.4474436189652701845,-0.67483341782351780047,0.25653825028671212172,0,0,0,0,0,0,0,0,0
1634697534.8542954922,-1.3775942325592041016,-0.51031243801116943359,0.32888755202293395996,-1.396883845329284668,-0.51821821928024291992,0.2922242283821105957,-1.4474385110957472822,-0.67482377227361645122,0.25647537231647477007,0,0,0,0,0,0,0,0,0
1634697534.8743000031,-1.3775229454040527344,-0.5103511810302734375,0.32887709140777587891,-1.3966279029846191406,-0.51840597391128540039,0.29228752851486206055,-1.447453999663995905,-0.67477792638085143384,0.25647345507339808224,0,0,0,0,0,0,0,0,0
1634697534.894295454,-1.3774491548538208008,-0.51039177179336547852,0.32886010408401489258,-1.3967527151107788086,-0.51825022697448730469,0.29220375418663024902,-1.4474827125061091593,-0.67476109284911245378,0.25650702296616723075,0,0,0,0,0,0,0,0,0
1634697534.9142947197,-1.3773711919784545898,-0.51043570041656494141,0.32884630560874938965,-1.3965108394622802734,-0.51844269037246704102,0.29225882887840270996,-1.4474840033050724308,-0.6747385469002407099,0.25643139771198941723,0,0,0,0,0,0,0,0,0
