1638275841.0865037441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638275841.1064596176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638275841.1264667511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638275841.146447897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638275841.1664543152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638275841.1864626408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638275841.2064745426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638275841.2264494896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638275841.2464654446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638275841.2664635181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638275841.2864632607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638275841.3064193726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638275841.3264243603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638275841.3464393616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638275841.366455555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638275841.3864483833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638275841.4064481258,0,0,0,-0.85345607995986938477,-1.1537669897079467773,0.65173482894897460938,0,0,0,0,0,0,0,0,0
1638275841.4264461994,0,0,0,-0.85084134340286254883,-1.1553528308868408203,0.65580767393112182617,0,0,0,0,0,0,0,0,0
1638275841.4464430809,0,0,0,-0.8495038151741027832,-1.1560579538345336914,0.65792578458786010742,0,0,0,0,0,0,0,0,0
1638275841.4664430618,0,0,0,-0.84817904233932495117,-1.1567022800445556641,0.66006600856781005859,0,0,0,0,0,0,0,0,0
1638275841.4864435196,0,0,0,-0.84688055515289306641,-1.1572792530059814453,0.66224813461303710938,0,0,0,0,0,0,0,0,0
1638275841.5064425468,0,0,0,-0.84688055515289306641,-1.1572792530059814453,0.66224813461303710938,0,0,0,0,0,0,0,0,0
1638275841.5265083313,-0.00085746723925694823265,0.01829178445041179657,-0.07064899057149887085,-0.84431356191635131836,-1.1582305431365966797,0.66676533222198486328,0,0,0,0,0,0,-0.97476939708349563674,-0.44390852581382644892,0.020796217197999844473
1638275841.5464708805,-0.88705790042877197266,-0.40273252129554748535,0.01656808704137802124,-0.84308320283889770508,-1.1585965156555175781,0.66909617185592651367,0,0,0,0,0,0,-0.76405969422976549588,-1.1142509069682451361,0.57885983208239255582
1638275841.5664951801,-0.82517546415328979492,-0.76091939210891723633,0.30342021584510803223,-0.84188634157180786133,-1.1588903665542602539,0.67148435115814208984,0,0,0,0,0,0,-0.76139101061344227617,-1.1135928936385870447,0.58263678370739746537
1638275841.5865004063,-0.80104988813400268555,-0.89415282011032104492,0.41273367404937744141,-0.84070736169815063477,-1.1591423749923706055,0.67385393381118774414,0,0,0,0,0,0,-0.76139101061344227617,-1.1135928936385870447,0.58263678370739746537
1638275841.6065878868,-0.80087059736251831055,-0.89463257789611816406,0.41696372628211975098,-0.83955609798431396484,-1.1593101024627685547,0.67622864246368408203,0,0,0,0,0,0,-0.75964401219895050232,-1.1175122944909336997,0.59094656379299248528
1638275841.6265218258,-0.7883625030517578125,-0.96141517162322998047,0.47303268313407897949,-0.83844697475433349609,-1.1593978404998779297,0.67864334583282470703,0,0,0,0,0,0,-0.76074633258533208569,-1.1163002483142694388,0.59221438169319795541
1638275841.6464734077,-0.78023189306259155273,-1.0059851408004760742,0.51140636205673217773,-0.83737015724182128906,-1.1594396829605102539,0.68108004331588745117,0,0,0,0,0,0,-0.76074633258533208569,-1.1163002483142694388,0.59221438169319795541
1638275841.6664948463,-0.77994859218597412109,-1.0064089298248291016,0.5159867405891418457,-0.8363392949104309082,-1.1594463586807250977,0.68351054191589355469,0,0,0,0,0,0,-0.75681492849801546008,-1.11718945465581454,0.59820843939626566765
1638275841.6864862442,-0.77330261468887329102,-1.0372776985168457031,0.54331427812576293945,-0.83538472652435302734,-1.1593725681304931641,0.68596237897872924805,0,0,0,0,0,0,-0.75681492849801546008,-1.11718945465581454,0.59820843939626566765
1638275841.7065582275,-0.77302587032318115234,-1.0377138853073120117,0.5481364130973815918,-0.8344662785530090332,-1.1592284440994262695,0.68833786249160766602,0,0,0,0,0,0,-0.75908442518186303172,-1.115766247953808632,0.6005708030374108386
1638275841.7264821529,-0.7689679265022277832,-1.0594083070755004883,0.56718432903289794922,-0.83360284566879272461,-1.1590443849563598633,0.69067168235778808594,0,0,0,0,0,0,-0.75908442518186303172,-1.115766247953808632,0.6005708030374108386
1638275841.7465548515,-0.76875633001327514648,-1.0598775148391723633,0.57190740108489990234,-0.83279556035995483398,-1.1587986946105957031,0.693004608154296875,0,0,0,0,0,0,-0.74986739171482152955,-1.1051732675526033667,0.59403831269793183623
1638275841.7665045261,-0.76348292827606201172,-1.072605133056640625,0.58249586820602416992,-0.83203673362731933594,-1.1584982872009277344,0.69525659084320068359,0,0,0,0,0,0,-0.75784676534038586393,-1.1181002152446428699,0.61091941522780790486
1638275841.7866082191,-0.76189279556274414062,-1.0853288173675537109,0.59456771612167358398,-0.83134567737579345703,-1.1581493616104125977,0.69735944271087646484,0,0,0,0,0,0,-0.75784676534038586393,-1.1181002152446428699,0.61091941522780790486
1638275841.8065350056,-0.76191323995590209961,-1.0856549739837646484,0.59875500202178955078,-0.83134567737579345703,-1.1581493616104125977,0.69735944271087646484,0,0,0,0,0,0,-0.75792114132654486713,-1.1169849460292686771,0.61502603823228807478
1638275841.8264877796,-0.76088857650756835938,-1.0944435596466064453,0.60726898908615112305,-0.830127716064453125,-1.157294154167175293,0.70163226127624511719,0,0,0,0,0,0,-0.75552473106505635414,-1.1149989984128501064,0.62082592227202570978
1638275841.8464977741,-0.75952267646789550781,-1.1002122163772583008,0.61489796638488769531,-0.830127716064453125,-1.157294154167175293,0.70163226127624511719,0,0,0,0,0,0,-0.75552473106505635414,-1.1149989984128501064,0.62082592227202570978
1638275841.8665044308,-0.7596333622932434082,-1.1003787517547607422,0.61878716945648193359,-0.82909506559371948242,-1.1562296152114868164,0.7057450413703918457,0,0,0,0,0,0,-0.75552473106505635414,-1.1149989984128501064,0.62082592227202570978
1638275841.8873021603,-0.75972610712051391602,-1.1005071401596069336,0.6228739619255065918,-0.82909506559371948242,-1.1562296152114868164,0.7057450413703918457,0,0,0,0,0,0,-0.75512920642337766353,-1.1183539459654543435,0.62700376449148431668
1638275841.906473875,-0.75857448577880859375,-1.1054291725158691406,0.62773936986923217773,-0.82866466045379638672,-1.1556317806243896484,0.70784085988998413086,0,0,0,0,0,0,-0.75615600490708367865,-1.116129417713010552,0.62813531724592963634
1638275841.9264912605,-0.75799924135208129883,-1.1083714962005615234,0.63182073831558227539,-0.82793921232223510742,-1.1543995141983032227,0.71209454536437988281,0,0,0,0,0,0,-0.75615600490708367865,-1.116129417713010552,0.62813531724592963634
1638275841.9464766979,-0.75804769992828369141,-1.1083629131317138672,0.63596367835998535156,-0.82766222953796386719,-1.1537420749664306641,0.71413880586624145508,0,0,0,0,0,0,-0.75438308300876033563,-1.1117381466060871631,0.62889174446577222888
1638275841.9664671421,-0.75710928440093994141,-1.1092083454132080078,0.63826441764831542969,-0.82766222953796386719,-1.1537420749664306641,0.71413880586624145508,0,0,0,0,0,0,-0.75597425829068787273,-1.1180442985497605068,0.63992704627853669308
1638275841.9865455627,-0.7568531036376953125,-1.1115051507949829102,0.6429736018180847168,-0.82746756076812744141,-1.1530500650405883789,0.71620965003967285156,0,0,0,0,0,0,-0.75597425829068787273,-1.1180442985497605068,0.63992704627853669308
1638275842.0065379143,-0.75691419839859008789,-1.1114002466201782227,0.64729577302932739258,-0.82733750343322753906,-1.1523122787475585938,0.71825635433197021484,0,0,0,0,0,0,-0.75315297697921690379,-1.1090210255730650335,0.63514234951307402266
1638275842.0265085697,-0.75596785545349121094,-1.1106498241424560547,0.64837270975112915039,-0.82723814249038696289,-1.1507605314254760742,0.72228503227233886719,0,0,0,0,0,0,-0.75315297697921690379,-1.1090210255730650335,0.63514234951307402266
1638275842.0465476513,-0.75608056783676147461,-1.1105893850326538086,0.65267956256866455078,-0.82728743553161621094,-1.1499718427658081055,0.72424012422561645508,0,0,0,0,0,0,-0.75774204172030357185,-1.1159433587317393322,0.6460234603884160709
1638275842.0665097237,-0.75668925046920776367,-1.1120103597640991211,0.65511494874954223633,-0.82740157842636108398,-1.1491742134094238281,0.72618466615676879883,0,0,0,0,0,0,-0.75638720102163881087,-1.1127458171935251663,0.64934986780043646437
1638275842.0865161419,-0.75683695077896118164,-1.1121822595596313477,0.65774238109588623047,-0.82758229970932006836,-1.1483701467514038086,0.7281462550163269043,0,0,0,0,0,0,-0.75638720102163881087,-1.1127458171935251663,0.64934986780043646437
1638275842.106713295,-0.75714480876922607422,-1.1121649742126464844,0.6618900299072265625,-0.82783591747283935547,-1.1475467681884765625,0.73008924722671508789,0,0,0,0,0,0,-0.75638720102163881087,-1.1127458171935251663,0.64934986780043646437
1638275842.1265251637,-0.75751954317092895508,-1.1121488809585571289,0.66596090793609619141,-0.82813721895217895508,-1.1467055082321166992,0.73202425241470336914,0,0,0,0,0,0,-0.75515852818931605839,-1.1128521059876783639,0.65269507654118219531
1638275842.1465251446,-0.75732392072677612305,-1.1122987270355224609,0.66635477542877197266,-0.82852631807327270508,-1.1458888053894042969,0.73399013280868530273,0,0,0,0,0,0,-0.75515852818931605839,-1.1128521059876783639,0.65269507654118219531
1638275842.1665694714,-0.75786745548248291016,-1.1122522354125976562,0.67026633024215698242,-0.82897210121154785156,-1.1451054811477661133,0.73596715927124023438,0,0,0,0,0,0,-0.75668541229680497118,-1.1103191788899686721,0.65406416294051239468
1638275842.1865420341,-0.75811648368835449219,-1.1116615533828735352,0.66974025964736938477,-0.82897210121154785156,-1.1451054811477661133,0.73596715927124023438,0,0,0,0,0,0,-0.75537303313252857073,-1.108123123344369354,0.658968786845259058
1638275842.2065498829,-0.75797313451766967773,-1.1106293201446533203,0.67065924406051635742,-0.82998305559158325195,-1.1435918807983398438,0.74012774229049682617,0,0,0,0,0,0,-0.75537303313252857073,-1.108123123344369354,0.658968786845259058
1638275842.226474762,-0.75863027572631835938,-1.1105444431304931641,0.67449349164962768555,-0.82998305559158325195,-1.1435918807983398438,0.74012774229049682617,0,0,0,0,0,0,-0.75616084594438859323,-1.1067590077776379154,0.66174227057389889417
1638275842.2465033531,-0.75864678621292114258,-1.1094286441802978516,0.67487096786499023438,-0.83119946718215942383,-1.1419903039932250977,0.74453890323638916016,0,0,0,0,0,0,-0.75616084594438859323,-1.1067590077776379154,0.66174227057389889417
1638275842.2664864063,-0.75937414169311523438,-1.1092438697814941406,0.67861932516098022461,-0.83191716670989990234,-1.1411784887313842773,0.7466214299201965332,0,0,0,0,0,0,-0.75616084594438859323,-1.1067590077776379154,0.66174227057389889417
1638275842.2864842415,-0.76012468338012695312,-1.1090538501739501953,0.68229544162750244141,-0.83265542984008789062,-1.1403789520263671875,0.74857330322265625,0,0,0,0,0,0,-0.75616084594438859323,-1.1067590077776379154,0.66174227057389889417
1638275842.3064963818,-0.76078963279724121094,-1.1088168621063232422,0.68610662221908569336,-0.83265542984008789062,-1.1403789520263671875,0.74857330322265625,0,0,0,0,0,0,-0.75616084594438859323,-1.1067590077776379154,0.66174227057389889417
1638275842.3264806271,-0.76144576072692871094,-1.1085615158081054688,0.68992686271667480469,-0.83337181806564331055,-1.1395736932754516602,0.75070035457611083984,0,0,0,0,0,0,-0.75616084594438859323,-1.1067590077776379154,0.66174227057389889417
1638275842.3464519978,-0.76208287477493286133,-1.1082627773284912109,0.69381463527679443359,-0.83492130041122436523,-1.1379849910736083984,0.75493526458740234375,0,0,0,0,0,0,-0.75616084594438859323,-1.1067590077776379154,0.66174227057389889417
1638275842.3665184975,-0.76269727945327758789,-1.1079400777816772461,0.69777268171310424805,-0.83492130041122436523,-1.1379849910736083984,0.75493526458740234375,0,0,0,0,0,0,-0.75872856550639800055,-1.1092445258996979085,0.66634851917759974071
1638275842.3865125179,-0.76222616434097290039,-1.1079554557800292969,0.69323974847793579102,-0.83574753999710083008,-1.1372143030166625977,0.75693792104721069336,0,0,0,0,0,0,-0.76008637469538831155,-1.1024324444093491771,0.67654499556186820097
1638275842.4064815044,-0.76223951578140258789,-1.1061278581619262695,0.69270443916320800781,-0.83751982450485229492,-1.1356897354125976562,0.76066809892654418945,0,0,0,0,0,0,-0.76723724605442700231,-1.1094063516387089319,0.68561418404368312807
